,name,res_value_bool,res_idx,predictions_1,predictions_2,predictions_3,predictions_4,predictions_5,predictions_average,Aggregation label
249, Alpha-s2-casein__AP00004,0,50,0.73529106,0.84383833,0.57752997,0.7732212,0.75009257,0.73599464,False
250, Alpha-s2-casein__AP00004,0,51,0.73075795,0.82892835,0.5089791,0.7385687,0.75043696,0.71153426,False
251, Alpha-s2-casein__AP00004,0,52,0.73754925,0.8524504,0.5880801,0.8129392,0.7651622,0.75123626,False
252, Alpha-s2-casein__AP00004,0,53,0.7452426,0.858082,0.5536223,0.79938143,0.76692927,0.7446515,False
253, Alpha-s2-casein__AP00004,0,54,0.7307674,0.85072106,0.5540541,0.80074877,0.7765218,0.74256265,False
254, Alpha-s2-casein__AP00004,0,55,0.7367432,0.85241884,0.6442713,0.80069375,0.7800315,0.76283175,False
255, Alpha-s2-casein__AP00004,0,56,0.7445325,0.8557888,0.554138,0.7756502,0.7745563,0.7409331,False
256, Alpha-s2-casein__AP00004,0,57,0.73302037,0.83365107,0.50095713,0.7294371,0.7503179,0.70947665,False
257, Alpha-s2-casein__AP00004,0,58,0.73767793,0.83651006,0.5186319,0.7183144,0.74152267,0.7105314,False
258, Alpha-s2-casein__AP00004,0,59,0.7297712,0.8344771,0.5367093,0.7108449,0.7446291,0.7112863,False
259, Alpha-s2-casein__AP00004,0,60,0.7339532,0.84767413,0.5826671,0.768228,0.7589792,0.7383003,False
260, Alpha-s2-casein__AP00004,0,61,0.77098596,0.8589742,0.5792885,0.802666,0.7806767,0.7585182,False
261, Alpha-s2-casein__AP00004,0,62,0.74118847,0.8692626,0.61220306,0.82202166,0.78927714,0.76679057,False
262, Alpha-s2-casein__AP00004,0,63,0.7507581,0.87372833,0.66686463,0.8093648,0.80289555,0.78072226,False
263, Alpha-s2-casein__AP00004,0,64,0.8102132,0.88685906,0.6480344,0.8416469,0.8261595,0.80258256,False
264, Alpha-s2-casein__AP00004,0,65,0.77337456,0.87586635,0.62176466,0.8345555,0.81047815,0.7832079,False
265, Alpha-s2-casein__AP00004,0,66,0.76060206,0.8768652,0.6559561,0.8398429,0.8038334,0.78742,False
266, Alpha-s2-casein__AP00004,0,67,0.7472484,0.8825594,0.67085075,0.8378785,0.79533505,0.78677446,False
267, Alpha-s2-casein__AP00004,0,68,0.79802626,0.87912637,0.62629867,0.81707,0.80485696,0.78507566,False
268, Alpha-s2-casein__AP00004,0,69,0.8459328,0.89277923,0.6776158,0.8554041,0.8285826,0.82006294,False
269, Alpha-s2-casein__AP00004,0,70,0.7876038,0.8912179,0.66913337,0.84656847,0.8162522,0.80215514,False
270, Alpha-s2-casein__AP00004,0,71,0.81616265,0.8870384,0.6778637,0.8546294,0.8349867,0.8141362,False
271, Alpha-s2-casein__AP00004,0,72,0.787665,0.8806515,0.6869325,0.852137,0.81522465,0.80452216,False
272, Alpha-s2-casein__AP00004,0,73,0.8261708,0.88391334,0.65953565,0.85803485,0.81931764,0.8093945,False
273, Alpha-s2-casein__AP00004,0,74,0.74270964,0.86447054,0.59782386,0.8244769,0.7994957,0.76579535,False
274, Alpha-s2-casein__AP00004,0,75,0.74844587,0.85863024,0.5830883,0.8054153,0.8021791,0.75955176,False
275, Alpha-s2-casein__AP00004,0,76,0.7231859,0.8553443,0.5813934,0.8034311,0.79481894,0.7516347,False
276, Alpha-s2-casein__AP00004,0,77,0.7186428,0.8441344,0.5916178,0.81841093,0.8024355,0.7550483,False
277, Alpha-s2-casein__AP00004,0,78,0.74122787,0.8513966,0.59766257,0.82117903,0.795968,0.7614868,False
278, Alpha-s2-casein__AP00004,0,79,0.74303734,0.8664769,0.61068887,0.81969094,0.796139,0.7672066,False
279, Alpha-s2-casein__AP00004,1,80,0.8697273,0.8937717,0.7283426,0.87720484,0.8328028,0.8403698,True
280, Alpha-s2-casein__AP00004,1,81,0.7831703,0.8755578,0.6399851,0.8641417,0.81000113,0.7945712,True
281, Alpha-s2-casein__AP00004,1,82,0.82923424,0.86936384,0.6501159,0.81494516,0.8117745,0.79508674,True
282, Alpha-s2-casein__AP00004,1,83,0.74189115,0.883865,0.67038846,0.8443669,0.8086381,0.7898299,True
283, Alpha-s2-casein__AP00004,1,84,0.7378421,0.87519854,0.6353322,0.8358721,0.80454963,0.77775896,True
284, Alpha-s2-casein__AP00004,1,85,0.84209764,0.8846528,0.716197,0.8682766,0.82626057,0.8274969,True
285, Alpha-s2-casein__AP00004,1,86,0.8064184,0.88537073,0.6132665,0.8472209,0.81530535,0.79351634,True
286, Alpha-s2-casein__AP00004,1,87,0.76454264,0.8790429,0.650018,0.830537,0.8297011,0.7907683,True
287, Alpha-s2-casein__AP00004,1,88,0.80292404,0.8774654,0.7061082,0.8691054,0.829057,0.8169319,True
288, Alpha-s2-casein__AP00004,1,89,0.78086835,0.88664913,0.6226003,0.86262935,0.8134261,0.79323465,True
289, Alpha-s2-casein__AP00004,1,90,0.7423412,0.87292534,0.6269614,0.82433444,0.8155808,0.77642864,True
290, Alpha-s2-casein__AP00004,1,91,0.77671814,0.8701434,0.67229414,0.83643097,0.81156087,0.7934295,True
291, Alpha-s2-casein__AP00004,1,92,0.7382409,0.8676683,0.64971894,0.8429028,0.80359966,0.7804261,True
292, Alpha-s2-casein__AP00004,1,93,0.74623877,0.8730824,0.6144385,0.8202653,0.81645507,0.774096,True
293, Alpha-s2-casein__AP00004,1,94,0.8099943,0.8880869,0.67443246,0.85853887,0.8476321,0.81573695,True
294, Alpha-s2-casein__AP00004,1,95,0.86747456,0.88487035,0.7207992,0.8746447,0.8474439,0.8390466,True
295, Alpha-s2-casein__AP00004,1,96,0.81495935,0.8951004,0.6544312,0.8618658,0.8301742,0.8113062,True
296, Alpha-s2-casein__AP00004,1,97,0.8584855,0.8967267,0.7414293,0.8843212,0.85794485,0.84778154,True
297, Alpha-s2-casein__AP00004,1,98,0.85841984,0.88637614,0.7124355,0.85683805,0.8522578,0.8332655,True
298, Alpha-s2-casein__AP00004,1,99,0.7882658,0.88597447,0.6715972,0.863351,0.8353136,0.8089005,True
299, Alpha-s2-casein__AP00004,1,100,0.81722456,0.8951597,0.66633236,0.8783959,0.83611333,0.8186452,True
300, Alpha-s2-casein__AP00004,1,101,0.74743396,0.8826831,0.6811372,0.84380186,0.832916,0.7975944,True
301, Alpha-s2-casein__AP00004,1,102,0.8805402,0.8976585,0.802162,0.88499093,0.8548351,0.86403733,True
302, Alpha-s2-casein__AP00004,1,103,0.82145166,0.8942071,0.67163706,0.8694331,0.8447902,0.8203038,True
303, Alpha-s2-casein__AP00004,1,104,0.8787146,0.90107065,0.7624207,0.8820964,0.85170156,0.8552009,True
304, Alpha-s2-casein__AP00004,1,105,0.8539662,0.8937726,0.6815113,0.8692575,0.8534375,0.830389,True
305, Alpha-s2-casein__AP00004,1,106,0.84895885,0.8978487,0.7063066,0.86773807,0.83852875,0.83187616,True
306, Alpha-s2-casein__AP00004,1,107,0.7386961,0.8797071,0.64717877,0.84502554,0.8220981,0.7865411,True
307, Alpha-s2-casein__AP00004,1,108,0.7307211,0.8665151,0.6237289,0.80968064,0.8096327,0.7680557,True
308, Alpha-s2-casein__AP00004,1,109,0.76712453,0.8762975,0.65574807,0.85145,0.8132318,0.7927704,True
309, Alpha-s2-casein__AP00004,1,110,0.780928,0.879524,0.61865205,0.84537953,0.81762916,0.7884225,True
310, Alpha-s2-casein__AP00004,1,111,0.7893746,0.88203305,0.69779915,0.84252256,0.8220684,0.80675954,True
311, Alpha-s2-casein__AP00004,1,112,0.81247187,0.876897,0.6680174,0.84546936,0.8281535,0.8062018,True
312, Alpha-s2-casein__AP00004,1,113,0.74926484,0.8805123,0.62478024,0.8539541,0.81134737,0.7839718,True
313, Alpha-s2-casein__AP00004,1,114,0.7569952,0.87267166,0.65212554,0.8301871,0.8112549,0.78464687,True
314, Alpha-s2-casein__AP00004,1,115,0.80972564,0.8689267,0.6505408,0.8395341,0.8243619,0.79861784,True
315, Alpha-s2-casein__AP00004,1,116,0.7622118,0.8709146,0.65056676,0.8306549,0.81083935,0.78503746,True
316, Alpha-s2-casein__AP00004,1,117,0.80737436,0.8902484,0.6961185,0.8573569,0.83497864,0.8172153,True
317, Alpha-s2-casein__AP00004,1,118,0.7399016,0.88196576,0.6586811,0.8414099,0.82199115,0.7887899,True
318, Alpha-s2-casein__AP00004,1,119,0.74686575,0.8595965,0.60194916,0.80727303,0.80959696,0.7650563,True
319, Alpha-s2-casein__AP00004,1,120,0.7239061,0.8646338,0.6153969,0.82156473,0.78372204,0.76184475,True
320, Alpha-s2-casein__AP00004,1,121,0.7958695,0.87050885,0.64725596,0.8325202,0.7996286,0.7891566,True
321, Alpha-s2-casein__AP00004,1,122,0.7374146,0.85577327,0.57580787,0.8044173,0.7944287,0.75356835,True
322, Alpha-s2-casein__AP00004,1,123,0.7671578,0.86844003,0.6514348,0.82145476,0.7900887,0.7797152,True
323, Alpha-s2-casein__AP00004,1,124,0.73820245,0.8540795,0.5629284,0.8017139,0.7914459,0.749674,True
324, Alpha-s2-casein__AP00004,0,125,0.7226654,0.8492361,0.597031,0.7953092,0.7743557,0.7477194,False
325, Alpha-s2-casein__AP00004,0,126,0.75349456,0.87171054,0.643127,0.8461512,0.79330665,0.7815579,False
326, Alpha-s2-casein__AP00004,0,127,0.75126266,0.84922373,0.6047172,0.7964314,0.8032239,0.7609718,False
327, Alpha-s2-casein__AP00004,0,128,0.7712024,0.8723076,0.6450052,0.8086042,0.8046465,0.7803532,False
328, Alpha-s2-casein__AP00004,0,129,0.738238,0.8471664,0.5479713,0.7876649,0.7780448,0.739817,False
329, Alpha-s2-casein__AP00004,0,130,0.72170514,0.83801466,0.53705585,0.7699684,0.77007276,0.72736335,False
330, Alpha-s2-casein__AP00004,0,131,0.7419441,0.8451387,0.60196316,0.76952225,0.7540297,0.74251956,False
331, Alpha-s2-casein__AP00004,0,132,0.7347724,0.8409004,0.5249064,0.750039,0.755173,0.72115827,False
332, Alpha-s2-casein__AP00004,0,133,0.73649895,0.8416287,0.58450586,0.74036235,0.76577157,0.7337535,False
333, Alpha-s2-casein__AP00004,0,134,0.7448465,0.8546973,0.5807486,0.79205525,0.78598905,0.7516674,False
334, Alpha-s2-casein__AP00004,0,135,0.7387213,0.85065645,0.5595106,0.7655244,0.7754947,0.7379815,False
335, Alpha-s2-casein__AP00004,0,136,0.7331291,0.8430665,0.5696381,0.74286693,0.76681423,0.731103,False
336, Alpha-s2-casein__AP00004,0,137,0.72844726,0.8365733,0.59521055,0.74828005,0.76749617,0.7352015,False
337, Alpha-s2-casein__AP00004,0,138,0.72720903,0.838107,0.60254914,0.7795229,0.7691115,0.74329984,False
338, Alpha-s2-casein__AP00004,0,139,0.7598191,0.8549043,0.6021253,0.8041352,0.777841,0.759765,False
339, Alpha-s2-casein__AP00004,0,140,0.74030334,0.8518348,0.5753785,0.79988635,0.7801183,0.7495042,False
340, Alpha-s2-casein__AP00004,0,141,0.7314861,0.8635049,0.6041517,0.8087844,0.7973239,0.7610502,False
341, Alpha-s2-casein__AP00004,0,142,0.7274288,0.86779,0.6242312,0.81066483,0.7870395,0.7634309,False
342, Alpha-s2-casein__AP00004,0,143,0.7668875,0.8504102,0.58463156,0.784721,0.79595673,0.75652134,False
343, Alpha-s2-casein__AP00004,0,144,0.7412066,0.86472857,0.6246087,0.8225536,0.786986,0.7680167,False
344, Alpha-s2-casein__AP00004,0,145,0.75497264,0.86517733,0.6198543,0.8030374,0.77231836,0.763072,False
345, Alpha-s2-casein__AP00004,0,146,0.8131748,0.8793788,0.6119572,0.8216565,0.824238,0.790081,False
346, Alpha-s2-casein__AP00004,0,147,0.7792678,0.87780994,0.62600404,0.8300445,0.8094089,0.78450704,False
347, Alpha-s2-casein__AP00004,0,148,0.72604173,0.87366456,0.5930499,0.82033396,0.7975854,0.76213515,False
348, Alpha-s2-casein__AP00004,0,149,0.72410816,0.8607108,0.6136392,0.77610123,0.7793643,0.75078475,False
349, Alpha-s2-casein__AP00004,0,150,0.7248739,0.8371993,0.5510354,0.73946065,0.7658835,0.72369057,False
350, Alpha-s2-casein__AP00004,0,151,0.72183377,0.848103,0.62754506,0.80260813,0.7828751,0.75659305,False
351, Alpha-s2-casein__AP00004,0,152,0.7474126,0.8613883,0.64570594,0.8010456,0.7956318,0.77023685,False
352, Alpha-s2-casein__AP00004,0,153,0.7558738,0.8592767,0.59687793,0.7885768,0.80453306,0.7610277,False
353, Alpha-s2-casein__AP00004,0,154,0.7290058,0.85439575,0.624777,0.8023904,0.7838777,0.7588893,False
354, Alpha-s2-casein__AP00004,0,155,0.72107744,0.84574157,0.58710206,0.7792442,0.7646862,0.7395703,False
355, Alpha-s2-casein__AP00004,0,156,0.729854,0.8440801,0.561791,0.77594227,0.76967293,0.73626804,False
356, Alpha-s2-casein__AP00004,0,157,0.7361184,0.8427669,0.567877,0.79185605,0.76538837,0.74080133,False
357, Alpha-s2-casein__AP00004,0,158,0.7624885,0.8516502,0.62752444,0.8015059,0.77983755,0.76460135,False
358, Alpha-s2-casein__AP00004,0,159,0.77993995,0.8624353,0.6231552,0.8354747,0.8007493,0.78035086,False
359, Alpha-s2-casein__AP00004,0,160,0.7605704,0.8496662,0.61329454,0.80872315,0.79032946,0.7645168,False
360, Alpha-s2-casein__AP00004,0,161,0.79871106,0.8635471,0.62978953,0.8244137,0.7923153,0.7817553,False
361, Alpha-s2-casein__AP00004,0,162,0.77680135,0.87682056,0.65499514,0.8607669,0.81421137,0.7967191,False
362, Alpha-s2-casein__AP00004,0,163,0.7687637,0.8692839,0.6576186,0.83055097,0.818015,0.7888464,False
363, Alpha-s2-casein__AP00004,0,164,0.78098863,0.88318837,0.6719661,0.8459082,0.80770856,0.79795194,False
364, Alpha-s2-casein__AP00004,0,165,0.74561673,0.87744313,0.68878555,0.8327298,0.8102654,0.7909681,False
365, Alpha-s2-casein__AP00004,0,166,0.7278789,0.87231106,0.6685946,0.8173134,0.8151285,0.7802453,False
366, Alpha-s2-casein__AP00004,0,167,0.77776104,0.87166053,0.68804944,0.8510668,0.81955224,0.801618,False
367, Alpha-s2-casein__AP00004,0,168,0.8092771,0.88902235,0.688466,0.8482368,0.8226069,0.8115218,False
368, Alpha-s2-casein__AP00004,0,169,0.791113,0.8828086,0.63258046,0.8267865,0.8271913,0.792096,False
369, Alpha-s2-casein__AP00004,0,170,0.77942306,0.87541753,0.703802,0.8401303,0.8301613,0.8057868,False
370, Alpha-s2-casein__AP00004,0,171,0.7971891,0.8800191,0.6642332,0.86161256,0.8200689,0.80462456,False
371, Alpha-s2-casein__AP00004,0,172,0.76189846,0.8754117,0.6554499,0.8435499,0.8157682,0.79041564,False
372, Alpha-s2-casein__AP00004,0,173,0.8314198,0.8882824,0.704352,0.86337036,0.8372738,0.8249396,False
373, Alpha-s2-casein__AP00004,0,174,0.87053585,0.9055651,0.77589977,0.90109116,0.86129373,0.8628771,False
374, Alpha-s2-casein__AP00004,0,175,0.83798426,0.8906632,0.6898003,0.8626828,0.84695286,0.82561666,False
375, Alpha-s2-casein__AP00004,0,176,0.8232799,0.8934784,0.7476664,0.86542255,0.85039705,0.8360488,False
376, Alpha-s2-casein__AP00004,0,177,0.7473837,0.8822001,0.65267366,0.83992356,0.82858074,0.7901524,False
377, Alpha-s2-casein__AP00004,0,178,0.80045044,0.8843074,0.702298,0.85850143,0.83956915,0.8170253,False
378, Alpha-s2-casein__AP00004,0,179,0.8414401,0.8804292,0.6853917,0.85938233,0.8366462,0.8206579,False
379, Alpha-s2-casein__AP00004,0,180,0.81046313,0.8959334,0.6769474,0.85713774,0.82646126,0.8133885,False
380, Alpha-s2-casein__AP00004,0,181,0.82558465,0.8924611,0.7006553,0.8540738,0.8336364,0.8212822,False
381, Alpha-s2-casein__AP00004,0,182,0.77656657,0.8832989,0.6943474,0.84280986,0.82095134,0.80359477,False
382, Alpha-s2-casein__AP00004,0,183,0.8363629,0.87720484,0.68734294,0.8543965,0.82790095,0.8166416,False
383, Alpha-s2-casein__AP00004,0,184,0.8388631,0.89409286,0.6599889,0.8697376,0.8466511,0.8218667,False
384, Alpha-s2-casein__AP00004,0,185,0.8011899,0.89829946,0.7348505,0.881269,0.8498185,0.83308554,False
385, Alpha-s2-casein__AP00004,0,186,0.830622,0.88540757,0.69877374,0.8702484,0.83485085,0.8239805,False
386, Alpha-s2-casein__AP00004,0,187,0.7443549,0.87401646,0.6571331,0.8445918,0.81615806,0.7872509,False
387, Alpha-s2-casein__AP00004,0,188,0.78065515,0.8795912,0.6534785,0.8223627,0.8142724,0.790072,False
388, Alpha-s2-casein__AP00004,0,189,0.76478916,0.88111436,0.6510833,0.848099,0.82039076,0.7930953,False
389, Alpha-s2-casein__AP00004,0,190,0.80105996,0.8708847,0.64883053,0.8168564,0.83004737,0.79353577,False
390, Alpha-s2-casein__AP00004,0,191,0.72585016,0.88268524,0.6501258,0.8231203,0.81593984,0.7795443,False
391, Alpha-s2-casein__AP00004,0,192,0.7458407,0.8727267,0.65640116,0.8241168,0.82731164,0.7852794,False
392, Alpha-s2-casein__AP00004,0,193,0.7911506,0.8782797,0.6756455,0.84856534,0.8346628,0.8056607,False
393, Alpha-s2-casein__AP00004,0,194,0.8008062,0.8852505,0.6592036,0.8562253,0.8348966,0.8072764,False
394, Alpha-s2-casein__AP00004,0,195,0.7685204,0.8879768,0.7269703,0.85540396,0.8352214,0.81481856,False
395, Alpha-s2-casein__AP00004,0,196,0.81716573,0.8819766,0.68841606,0.8382627,0.8333416,0.81183255,False
396, Alpha-s2-casein__AP00004,0,197,0.743277,0.86632645,0.6172521,0.8026684,0.80313563,0.7665319,False
397, Alpha-s2-casein__AP00004,0,198,0.73110586,0.8726687,0.6432859,0.83391225,0.8071551,0.77762556,False
398, Alpha-s2-casein__AP00004,0,199,0.795372,0.8815498,0.7236125,0.83748305,0.8131153,0.81022656,False
399, Alpha-s2-casein__AP00004,0,200,0.8095911,0.88062775,0.6522737,0.8383638,0.8328259,0.80273646,False
400, Alpha-s2-casein__AP00004,0,201,0.79742545,0.8878298,0.68700254,0.85855913,0.8328358,0.8127305,False
401, Alpha-s2-casein__AP00004,0,202,0.8183649,0.8944564,0.68803906,0.87066245,0.8499935,0.82430327,False
402, Alpha-s2-casein__AP00004,0,203,0.8698085,0.8978766,0.7297221,0.8775695,0.83875626,0.84274656,False
403, Alpha-s2-casein__AP00004,0,204,0.80080795,0.8886245,0.6345341,0.85141397,0.82721937,0.80051994,False
404, Alpha-s2-casein__AP00004,0,205,0.7679174,0.8846253,0.6378658,0.8417012,0.8131153,0.78904504,False
405, Alpha-s2-casein__AP00004,0,206,0.7656065,0.873369,0.6447006,0.83433825,0.8066283,0.7849285,False
406, Serum_Amyloid_A-1__AP00005,1,0,0.6899534,0.7744496,0.39245957,0.55778,0.6787631,0.61868113,True
407, Serum_Amyloid_A-1__AP00005,1,1,0.69843256,0.76236874,0.40364,0.5894375,0.6533874,0.6214533,True
408, Serum_Amyloid_A-1__AP00005,1,2,0.70525384,0.7685941,0.38405496,0.5873673,0.6598771,0.62102944,True
409, Serum_Amyloid_A-1__AP00005,1,3,0.6953639,0.75396794,0.38559034,0.6430794,0.7078736,0.637175,True
410, Serum_Amyloid_A-1__AP00005,1,4,0.7274958,0.85170746,0.52141035,0.79503834,0.778855,0.73490137,True
411, Serum_Amyloid_A-1__AP00005,1,5,0.91245544,0.9095312,0.7350765,0.87949145,0.8810807,0.863527,True
412, Serum_Amyloid_A-1__AP00005,1,6,0.8724138,0.88310367,0.68190044,0.8541239,0.8766398,0.8336363,True
413, Serum_Amyloid_A-1__AP00005,1,7,0.758664,0.88430375,0.66765594,0.8319635,0.8084506,0.79020756,True
414, Serum_Amyloid_A-1__AP00005,1,8,0.83563644,0.886322,0.78111166,0.86808074,0.818739,0.837978,True
415, Serum_Amyloid_A-1__AP00005,1,9,0.788428,0.8730105,0.5391726,0.7934359,0.8089313,0.7605957,True
416, Serum_Amyloid_A-1__AP00005,1,10,0.71116585,0.84912777,0.58763146,0.8202014,0.79625356,0.752876,True
417, Serum_Amyloid_A-1__AP00005,1,11,0.78666687,0.88255876,0.66383374,0.8409052,0.8339241,0.80157775,True
418, Serum_Amyloid_A-1__AP00005,1,12,0.7054944,0.8975184,0.61974466,0.83004546,0.82353854,0.77526826,True
419, Serum_Amyloid_A-1__AP00005,1,13,0.8792509,0.88652563,0.821685,0.8773789,0.8599197,0.86495197,True
420, Serum_Amyloid_A-1__AP00005,1,14,0.7318037,0.84030133,0.57198215,0.8132436,0.785864,0.748639,True
421, Serum_Amyloid_A-1__AP00005,1,15,0.73305035,0.84721893,0.6018809,0.79841363,0.7679556,0.74970394,True
422, Serum_Amyloid_A-1__AP00005,1,16,0.7022598,0.83605325,0.57106954,0.7584402,0.78181416,0.7299274,True
423, Serum_Amyloid_A-1__AP00005,1,17,0.71347475,0.84118795,0.5552572,0.79816765,0.7664757,0.7349127,True
424, Serum_Amyloid_A-1__AP00005,1,18,0.69990337,0.8524805,0.5969915,0.82804763,0.789187,0.753322,True
425, Serum_Amyloid_A-1__AP00005,1,19,0.714503,0.8556111,0.5317779,0.77383596,0.7996893,0.73508346,True
426, Serum_Amyloid_A-1__AP00005,1,20,0.69192046,0.8296823,0.5980014,0.81293225,0.77787286,0.7420818,True
427, Serum_Amyloid_A-1__AP00005,1,21,0.73095727,0.83402264,0.61196303,0.8167744,0.7942035,0.75758415,True
428, Serum_Amyloid_A-1__AP00005,1,22,0.7090698,0.8483761,0.5844823,0.7936751,0.77333134,0.74178696,True
429, Serum_Amyloid_A-1__AP00005,1,23,0.7781163,0.84394777,0.57992,0.81053174,0.77238864,0.75698096,True
430, Serum_Amyloid_A-1__AP00005,1,24,0.71527016,0.8272528,0.54844576,0.7569724,0.7708444,0.7237571,True
431, Serum_Amyloid_A-1__AP00005,1,25,0.6998281,0.84283745,0.63694423,0.82709783,0.7574777,0.75283706,True
432, Serum_Amyloid_A-1__AP00005,1,26,0.7330582,0.8368567,0.5667055,0.7926292,0.776911,0.74123216,True
433, Serum_Amyloid_A-1__AP00005,0,27,0.806666,0.84681594,0.643354,0.8222309,0.7978569,0.7833847,False
434, Serum_Amyloid_A-1__AP00005,0,28,0.8829485,0.87670827,0.79845256,0.85117406,0.8816361,0.85818386,False
435, Serum_Amyloid_A-1__AP00005,0,29,0.7607761,0.8766414,0.6946893,0.8547652,0.870601,0.81149465,False
436, Serum_Amyloid_A-1__AP00005,0,30,0.7156383,0.8866019,0.7033743,0.8684379,0.8397048,0.8027514,False
437, Serum_Amyloid_A-1__AP00005,0,31,0.857217,0.8830044,0.7298388,0.88009113,0.84413046,0.8388564,False
438, Serum_Amyloid_A-1__AP00005,0,32,0.81040424,0.85203046,0.59048384,0.8137198,0.7820078,0.76972926,False
439, Serum_Amyloid_A-1__AP00005,0,33,0.68722314,0.76316035,0.43254593,0.67093843,0.7285671,0.656487,False
440, Serum_Amyloid_A-1__AP00005,0,34,0.6755826,0.7731284,0.47840244,0.7075004,0.7461958,0.6761619,False
441, Serum_Amyloid_A-1__AP00005,0,35,0.66787714,0.7924806,0.54924667,0.7980728,0.7951056,0.72055656,False
442, Serum_Amyloid_A-1__AP00005,0,36,0.7132957,0.843617,0.6100637,0.84211624,0.7973711,0.7612928,False
443, Serum_Amyloid_A-1__AP00005,0,37,0.8222314,0.87017304,0.66489136,0.8793793,0.81550926,0.8104369,False
444, Serum_Amyloid_A-1__AP00005,0,38,0.68525016,0.8235368,0.57882583,0.8284059,0.7887266,0.74094903,False
445, Serum_Amyloid_A-1__AP00005,0,39,0.6924381,0.8328894,0.5899843,0.8097496,0.76409507,0.73783123,False
446, Serum_Amyloid_A-1__AP00005,0,40,0.69948196,0.8007826,0.6253177,0.76762223,0.7864751,0.7359359,False
